PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
63882 NONE 9.853153 0.277815 -2.418785 0.209740 1.908570 0.153540 -0.199093 -0.083623 -0.023883 -0.999756 0.504639 -0.064941 0.098542 0.002742 -0.024149 0.999999 -0.000995 -0.000418 -0.000119 -161.204756 -68.222923 116.771270 NONE NONE 0.000000 NONE NONE NONE 63882 NONE 10.444394 -0.031447 -1.353507 -1.185793 2.197555 0.418780 0.077776 -0.229376 -0.059679 -0.932861 0.422363 -0.032227 0.104459 -0.000340 -0.013415 0.999999 0.000389 -0.001147 -0.000298 -168.746445 -69.006540 123.824292 NONE NONE 0.000000 NONE NONE NONE 63882 NONE -9.535228 2.077024 0.528081 0.517238 -0.740357 -0.081408 0.055722 0.032285 -0.032978 0.773682 -0.612305 -0.029053 -0.095348 0.020784 0.005302 1.000000 0.000279 0.000161 -0.000165 67.458439 72.491304 145.007946 NONE NONE 0.000000 NONE NONE NONE 63882 NONE 9.296760 -2.202705 -0.308687 -1.060633 0.836487 -0.349482 0.194501 0.151075 0.086676 -0.851807 0.604492 0.010986 0.092975 -0.021984 -0.003178 0.999999 0.000973 0.000755 0.000433 -134.810380 -78.298110 57.921707 NONE NONE 0.000000 NONE NONE NONE 63882 NONE 9.568433 1.899975 1.251788 0.532276 0.227093 0.005505 -0.229632 0.060158 -0.063930 -0.954346 0.231201 -0.266113 0.095694 0.018983 0.012467 0.999999 -0.001148 0.000301 -0.000320 47.036760 -79.340816 -116.341857 NONE NONE 0.000000 NONE NONE NONE 63882 NONE 9.943014 0.076431 -2.374412 -0.136721 0.118870 0.408584 0.082447 0.057310 -0.048700 -0.828613 -0.333252 0.435059 0.099424 0.000750 -0.023772 1.000000 0.000412 0.000287 -0.000244 179.030947 -77.573236 -53.032808 NONE NONE 0.000000 NONE NONE NONE 
63883 NONE 9.942504 -0.045059 -1.725322 -0.520803 2.152781 0.032436 -0.248288 -0.057524 -0.006912 -1.004150 0.504639 -0.064941 0.099430 -0.000475 -0.017224 0.999999 -0.001241 -0.000288 -0.000035 -161.464956 -68.214967 116.886049 NONE NONE 0.000000 NONE NONE NONE 63883 NONE 10.675942 -0.411407 -1.470229 -1.396731 1.836042 0.722237 0.107754 -0.159053 -0.026876 -0.924316 0.414062 -0.036621 0.106771 -0.004121 -0.014620 1.000000 0.000539 -0.000795 -0.000134 -169.705419 -69.523881 123.783736 NONE NONE 0.000000 NONE NONE NONE 63883 NONE -9.831156 2.166531 0.569163 0.485983 -0.680578 0.235699 0.023324 0.053701 -0.052653 0.777832 -0.616455 -0.018311 -0.098304 0.021691 0.005721 1.000000 0.000117 0.000269 -0.000263 67.893010 72.823122 145.802036 NONE NONE 0.000000 NONE NONE NONE 63883 NONE 9.354487 -2.076964 -0.504069 -0.861527 0.647379 -0.277859 0.166978 0.092879 0.057969 -0.858398 0.604492 0.010986 0.093549 -0.020738 -0.005101 1.000000 0.000835 0.000464 0.000290 -133.656571 -78.428000 56.551593 NONE NONE 0.000000 NONE NONE NONE 63883 NONE 9.309145 1.811773 1.333690 0.440562 0.305461 -0.250574 -0.234608 0.041906 -0.056975 -0.961426 0.239990 -0.264404 0.093099 0.018107 0.013296 0.999999 -0.001173 0.000210 -0.000285 46.984031 -79.291857 -116.423098 NONE NONE 0.000000 NONE NONE NONE 63883 NONE 10.142336 -0.001217 -2.430011 -0.080980 0.180772 0.614809 0.043109 0.067452 -0.041466 -0.830811 -0.333252 0.430908 0.101415 -0.000028 -0.024334 1.000000 0.000216 0.000337 -0.000207 178.943299 -77.608524 -52.919776 NONE NONE 0.000000 NONE NONE NONE 
63884 NONE 10.050592 -0.218366 -1.442488 -0.861195 2.250053 0.053338 -0.236959 -0.021304 -0.001189 -1.002197 0.511230 -0.062744 0.100507 -0.002201 -0.014412 0.999999 -0.001185 -0.000107 -0.000006 -161.612010 -68.203605 116.898204 NONE NONE 0.000000 NONE NONE NONE 63884 NONE 10.720125 -0.654203 -1.601752 -1.501320 1.603095 0.821729 0.196371 -0.064968 -0.000160 -0.928467 0.414062 -0.036621 0.107206 -0.006526 -0.015989 0.999999 0.000982 -0.000325 -0.000001 -169.611026 -69.487278 123.803080 NONE NONE 0.000000 NONE NONE NONE 63884 NONE -10.072307 2.195031 0.642845 0.530292 -0.636341 0.482779 -0.029575 0.078354 -0.057845 0.775879 -0.614258 -0.022705 -0.100714 0.021980 0.006465 1.000000 -0.000148 0.000392 -0.000289 67.970514 72.870704 145.900883 NONE NONE 0.000000 NONE NONE NONE 63884 NONE 9.390900 -1.854515 -0.504707 -0.635472 0.691262 -0.273228 0.126980 0.057053 0.025667 -0.851807 0.602295 0.010986 0.093910 -0.018530 -0.005086 1.000000 0.000635 0.000285 0.000128 -133.418527 -78.439857 56.382877 NONE NONE 0.000000 NONE NONE NONE 63884 NONE 9.193591 1.670217 1.378307 0.302617 0.311121 -0.377483 -0.196440 0.012441 -0.052360 -0.956787 0.235596 -0.264160 0.091941 0.016692 0.013761 0.999999 -0.000982 0.000062 -0.000262 46.952083 -79.265063 -116.505134 NONE NONE 0.000000 NONE NONE NONE 63884 NONE 10.201117 0.037187 -2.439734 -0.112103 0.164613 0.674295 -0.001559 0.092487 -0.037202 -0.828613 -0.331055 0.428711 0.102000 0.000353 -0.024445 1.000000 -0.000008 0.000462 -0.000186 178.840521 -77.661093 -52.815472 NONE NONE 0.000000 NONE NONE NONE 
63885 NONE 10.249436 -0.263112 -1.704377 -0.753053 2.104396 0.337658 -0.154336 0.023189 -0.012184 -1.010742 0.513428 -0.060791 0.102492 -0.002651 -0.017054 1.000000 -0.000772 0.000116 -0.000061 -161.797720 -68.263501 116.989387 NONE NONE 0.000000 NONE NONE NONE 63885 NONE 10.444057 -0.592991 -1.564787 -1.363517 1.458964 0.574360 0.223053 0.033983 0.004841 -0.928467 0.416260 -0.030273 0.104438 -0.005910 -0.015672 0.999999 0.001115 0.000170 0.000024 -170.582650 -70.348161 123.512578 NONE NONE 0.000000 NONE NONE NONE 63885 NONE -10.284513 2.177013 0.710108 0.583754 -0.537852 0.693729 -0.088617 0.104206 -0.052737 0.775879 -0.612305 -0.027100 -0.102836 0.021800 0.007145 1.000000 -0.000443 0.000521 -0.000264 68.638884 73.234111 147.108788 NONE NONE 0.000000 NONE NONE NONE 63885 NONE 9.381648 -1.829106 -0.620411 -0.560885 0.539654 -0.265958 0.071443 0.019475 0.001224 -0.854004 0.602295 0.004639 0.093816 -0.018288 -0.006220 1.000000 0.000357 0.000097 0.000006 -132.173162 -78.608737 54.719545 NONE NONE 0.000000 NONE NONE NONE 63885 NONE 9.269267 1.713058 1.654932 0.234456 0.566340 -0.261930 -0.140373 -0.027552 -0.042035 -0.958984 0.235596 -0.268555 0.092694 0.017123 0.016550 1.000000 -0.000702 -0.000138 -0.000210 47.093647 -79.250160 -116.730798 NONE NONE 0.000000 NONE NONE NONE 63885 NONE 10.076064 -0.072695 -2.525528 -0.091028 0.330100 0.569672 -0.090006 0.121888 -0.029625 -0.830811 -0.331055 0.432861 0.100745 -0.000753 -0.025316 1.000000 -0.000450 0.000609 -0.000148 178.693240 -77.728964 -52.721803 NONE NONE 0.000000 NONE NONE NONE 
63886 NONE 10.245437 -0.275411 -2.002104 -0.558898 1.897521 0.441107 0.008865 0.054746 -0.033364 -1.015137 0.520020 -0.062988 0.102448 -0.002770 -0.020049 1.000000 0.000044 0.000274 -0.000167 -161.813647 -68.299269 117.011998 NONE NONE 0.000000 NONE NONE NONE 63886 NONE 10.075811 -0.644891 -1.695799 -1.240255 1.228069 0.275285 0.200276 0.093743 0.002589 -0.926514 0.418213 -0.038574 0.100750 -0.006431 -0.017012 0.999999 0.001001 0.000469 0.000013 -170.438965 -70.400892 123.481858 NONE NONE 0.000000 NONE NONE NONE 63886 NONE -10.369349 2.093123 0.820440 0.703639 -0.448375 0.764719 -0.145907 0.129242 -0.035026 0.782227 -0.616455 -0.020508 -0.103684 0.020955 0.008256 1.000000 -0.000730 0.000646 -0.000175 68.760388 73.279708 147.322971 NONE NONE 0.000000 NONE NONE NONE 63886 NONE 9.446441 -1.785516 -0.810981 -0.468544 0.373572 -0.183466 0.032498 -0.008466 -0.017276 -0.851807 0.604492 0.006836 0.094463 -0.017862 -0.008109 1.000000 0.000162 -0.000042 -0.000086 -132.205384 -78.612814 54.771409 NONE NONE 0.000000 NONE NONE NONE 63886 NONE 9.513319 1.766075 1.985949 0.144387 0.851342 0.027059 -0.097017 -0.051229 -0.036426 -0.959229 0.239990 -0.262207 0.095131 0.017653 0.019875 1.000000 -0.000485 -0.000256 -0.000182 47.226215 -79.254815 -116.922312 NONE NONE 0.000000 NONE NONE NONE 63886 NONE 9.990387 -0.191054 -2.706553 -0.112767 0.570048 0.523273 -0.118125 0.108517 -0.021856 -0.833008 -0.324707 0.434814 0.099889 -0.001937 -0.027119 1.000000 -0.000591 0.000543 -0.000109 178.560986 -77.790821 -52.655727 NONE NONE 0.000000 NONE NONE NONE 
63887 NONE 10.078138 -0.056627 -1.993203 -0.378512 1.979358 0.261229 0.137959 0.059119 -0.048310 -1.010742 0.524414 -0.062988 0.100775 -0.000577 -0.019962 1.000000 0.000690 0.000296 -0.000242 -161.874419 -68.408797 117.147665 NONE NONE 0.000000 NONE NONE NONE 63887 NONE 9.778440 -0.523233 -2.060424 -0.789864 0.831564 0.128219 0.189153 0.115156 -0.004075 -0.928467 0.418213 -0.040771 0.097772 -0.005215 -0.020665 0.999999 0.000946 0.000576 -0.000020 -171.352945 -71.354746 122.968542 NONE NONE 0.000000 NONE NONE NONE 63887 NONE -10.335162 1.925904 0.851474 0.830918 -0.366861 0.695627 -0.196258 0.145029 -0.006518 0.777832 -0.614258 -0.016357 -0.103345 0.019271 0.008571 0.999999 -0.000981 0.000725 -0.000033 69.482234 73.621108 148.739230 NONE NONE 0.000000 NONE NONE NONE 63887 NONE 9.698965 -1.779431 -0.800677 -0.415837 0.376867 0.064682 0.015943 -0.021256 -0.026552 -0.858643 0.611084 0.006592 0.096988 -0.017807 -0.007998 1.000000 0.000080 -0.000106 -0.000133 -130.915207 -78.799493 53.012522 NONE NONE 0.000000 NONE NONE NONE 63887 NONE 9.732345 1.807941 2.051767 0.135438 0.891412 0.256273 -0.059873 -0.064800 -0.037485 -0.958984 0.235596 -0.261963 0.097320 0.018067 0.020544 1.000000 -0.000299 -0.000324 -0.000187 47.468465 -79.246682 -117.203549 NONE NONE 0.000000 NONE NONE NONE 63887 NONE 9.995738 -0.126727 -2.706868 -0.165629 0.541153 0.528380 -0.169769 0.107882 -0.011752 -0.835205 -0.331055 0.432861 0.099943 -0.001296 -0.027121 0.999999 -0.000849 0.000539 -0.000059 178.453686 -77.838589 -52.643551 NONE NONE 0.000000 NONE NONE NONE 
63888 NONE 9.947004 0.207569 -1.999583 -0.161661 2.108669 0.112618 0.150296 0.058850 -0.070437 -1.017334 0.528809 -0.060791 0.099465 0.002056 -0.020024 1.000000 0.000751 0.000294 -0.000352 -161.858783 -68.453403 117.223449 NONE NONE 0.000000 NONE NONE NONE 63888 NONE 9.570738 -0.314542 -2.433382 -0.349363 0.643217 0.040409 0.119103 0.119095 -0.006022 -0.926270 0.416260 -0.036621 0.095693 -0.003134 -0.024393 1.000000 0.000596 0.000595 -0.000030 -171.264211 -71.422720 122.946919 NONE NONE 0.000000 NONE NONE NONE 63888 NONE -10.203994 1.696033 0.854543 1.019955 -0.370406 0.509654 -0.220006 0.174210 0.030007 0.775879 -0.614258 -0.026855 -0.102035 0.016954 0.008616 0.999999 -0.001100 0.000871 0.000150 69.695066 73.639806 149.092434 NONE NONE 0.000000 NONE NONE NONE 63888 NONE 9.894464 -1.696108 -0.916719 -0.289758 0.311971 0.258871 0.026839 -0.010097 -0.028173 -0.858398 0.602295 0.002686 0.098943 -0.016974 -0.009164 1.000000 0.000134 -0.000050 -0.000141 -130.975349 -78.807895 53.089507 NONE NONE 0.000000 NONE NONE NONE 63888 NONE 10.097355 2.021501 1.776244 0.396844 0.649467 0.609347 -0.066457 -0.034474 -0.034327 -0.961426 0.235596 -0.259766 0.100974 0.020204 0.017773 1.000000 -0.000332 -0.000172 -0.000172 47.577024 -79.245515 -117.352806 NONE NONE 0.000000 NONE NONE NONE 63888 NONE 9.968378 -0.164483 -2.609893 -0.085203 0.504381 0.480294 -0.222893 0.132833 -0.007655 -0.835205 -0.328857 0.428711 0.099666 -0.001678 -0.026163 0.999999 -0.001114 0.000664 -0.000038 178.295517 -77.914541 -52.612396 NONE NONE 0.000000 NONE NONE NONE 
63889 NONE 9.784175 0.399388 -2.066125 0.049617 2.119907 -0.031993 0.063290 0.084716 -0.066488 -1.023926 0.535645 -0.060791 0.097834 0.003968 -0.020701 1.000000 0.000316 0.000424 -0.000332 -162.000499 -68.603853 117.396694 NONE NONE 0.000000 NONE NONE NONE 63889 NONE 9.399990 -0.135199 -2.590561 -0.029818 0.459598 -0.072207 0.071785 0.106002 -0.006492 -0.926270 0.416260 -0.036621 0.093986 -0.001346 -0.025956 1.000000 0.000359 0.000530 -0.000032 -172.090618 -72.281657 122.423744 NONE NONE 0.000000 NONE NONE NONE 63889 NONE -10.050877 1.396544 0.936450 1.257971 -0.238811 0.297103 -0.196295 0.197588 0.060283 0.771484 -0.610107 -0.020752 -0.100504 0.013944 0.009450 0.999999 -0.000981 0.000988 0.000301 70.546691 73.957128 150.617603 NONE NONE 0.000000 NONE NONE NONE 63889 NONE 9.896485 -1.445915 -1.102882 0.011522 0.129997 0.248644 0.017232 -0.002439 -0.024662 -0.856201 0.602295 0.010986 0.098963 -0.014470 -0.011029 1.000000 0.000086 -0.000012 -0.000123 -129.635549 -78.982317 51.299844 NONE NONE 0.000000 NONE NONE NONE 63889 NONE 9.899903 1.923738 1.160597 0.532782 0.076051 0.324679 -0.092372 -0.025079 -0.032416 -0.954346 0.235596 -0.259766 0.099001 0.019227 0.011610 1.000000 -0.000462 -0.000125 -0.000162 47.699553 -79.218623 -117.533437 NONE NONE 0.000000 NONE NONE NONE 63889 NONE 9.753520 -0.180297 -2.603152 -0.097406 0.555740 0.268072 -0.237471 0.142696 -0.008916 -0.832764 -0.337646 0.426758 0.097517 -0.001838 -0.026099 0.999999 -0.001187 0.000713 -0.000045 178.159841 -77.978162 -52.611691 NONE NONE 0.000000 NONE NONE NONE 
63890 NONE 9.586178 0.288075 -2.380576 0.219654 1.765850 -0.092685 -0.086786 0.089683 -0.052799 -1.028076 0.537842 -0.065186 0.095852 0.002845 -0.023850 1.000000 -0.000434 0.000448 -0.000264 -162.083289 -68.662063 117.432200 NONE NONE 0.000000 NONE NONE NONE 63890 NONE 9.220455 -0.048091 -2.596586 0.076744 0.458229 -0.244747 0.061490 0.090955 -0.012561 -0.930420 0.416260 -0.036621 0.092193 -0.000479 -0.026008 1.000000 0.000307 0.000455 -0.000063 -172.055203 -72.334265 122.423550 NONE NONE 0.000000 NONE NONE NONE 63890 NONE -9.930973 1.177890 1.064847 1.469740 -0.114067 0.135798 -0.137114 0.201313 0.091774 0.773682 -0.612305 -0.020752 -0.099304 0.011741 0.010740 0.999999 -0.000686 0.001007 0.000459 70.906962 73.945564 151.074230 NONE NONE 0.000000 NONE NONE NONE 63890 NONE 10.038359 -1.584882 -0.985701 -0.132114 0.236081 0.394120 0.030265 0.033009 -0.011755 -0.856201 0.602295 0.002686 0.100381 -0.015853 -0.009876 1.000000 0.000151 0.000165 -0.000059 -129.565370 -78.999562 51.246015 NONE NONE 0.000000 NONE NONE NONE 63890 NONE 9.856588 1.752358 0.966925 0.442328 -0.153650 0.234141 -0.101173 -0.026135 -0.029588 -0.956787 0.239990 -0.262207 0.098567 0.017514 0.009673 1.000000 -0.000506 -0.000131 -0.000148 47.759645 -79.216150 -117.653620 NONE NONE 0.000000 NONE NONE NONE 63890 NONE 9.528404 -0.117238 -2.607259 -0.182973 0.575157 0.048232 -0.183409 0.158629 -0.006947 -0.832764 -0.335449 0.426758 0.095263 -0.001200 -0.026147 0.999999 -0.000917 0.000793 -0.000035 178.021727 -78.068866 -52.577928 NONE NONE 0.000000 NONE NONE NONE 
63891 NONE 9.173094 -0.018615 -2.776176 0.341580 1.132399 -0.301949 -0.141245 0.098755 -0.027536 -1.034424 0.535645 -0.054443 0.091717 -0.000218 -0.027807 1.000000 -0.000706 0.000494 -0.000138 -162.321505 -68.834345 117.577819 NONE NONE 0.000000 NONE NONE NONE 63891 NONE 9.054220 0.068010 -2.801930 0.353515 0.222475 -0.343798 0.075062 0.037351 -0.015568 -0.930420 0.414062 -0.038818 0.090537 0.000684 -0.028036 1.000000 0.000375 0.000187 -0.000078 -172.808338 -72.987006 122.079199 NONE NONE 0.000000 NONE NONE NONE 63891 NONE -9.751745 1.052966 1.185381 1.539746 0.080818 -0.053947 -0.044978 0.193267 0.110764 0.777832 -0.614258 -0.018311 -0.097512 0.010478 0.011946 0.999999 -0.000225 0.000966 0.000554 71.716736 74.237784 152.404535 NONE NONE 0.000000 NONE NONE NONE 63891 NONE 9.804279 -1.392986 -1.358089 0.119897 -0.169861 0.180584 0.032350 0.052586 0.014900 -0.856201 0.602295 0.006836 0.098040 -0.013920 -0.013609 1.000000 0.000162 0.000263 0.000075 -128.246988 -79.137757 49.537114 NONE NONE 0.000000 NONE NONE NONE 63891 NONE 9.638491 1.589958 0.897556 0.327925 -0.239295 -0.011193 -0.127551 -0.011318 -0.034087 -0.963623 0.237793 -0.259766 0.096387 0.015889 0.008971 1.000000 -0.000638 -0.000057 -0.000170 47.856483 -79.181278 -117.827467 NONE NONE 0.000000 NONE NONE NONE 63891 NONE 9.275038 -0.136477 -2.734979 -0.274550 0.741236 -0.174210 -0.148824 0.147108 -0.013170 -0.833008 -0.333252 0.418457 0.092730 -0.001391 -0.027417 0.999999 -0.000744 0.000736 -0.000066 177.924885 -78.131552 -52.567156 NONE NONE 0.000000 NONE NONE NONE 
63892 NONE 9.070034 -0.243101 -3.004638 0.355727 0.787513 -0.293982 -0.121547 0.058765 0.001261 -1.036621 0.542236 -0.048096 0.090692 -0.002449 -0.030072 1.000000 -0.000608 0.000294 0.000006 -162.362971 -68.866213 117.547609 NONE NONE 0.000000 NONE NONE NONE 63892 NONE 9.169900 0.331610 -2.891476 0.595695 0.350661 -0.216863 0.066131 -0.023178 -0.017790 -0.926270 0.414062 -0.036621 0.091703 0.003318 -0.028903 1.000000 0.000331 -0.000116 -0.000089 -172.808918 -72.975106 122.119430 NONE NONE 0.000000 NONE NONE NONE 63892 NONE -9.567588 1.033749 1.340031 1.553763 0.268926 -0.225377 0.061478 0.172540 0.115236 0.777832 -0.616455 -0.018311 -0.095670 0.010278 0.013486 0.999999 0.000307 0.000863 0.000576 72.157034 74.205665 152.825469 NONE NONE 0.000000 NONE NONE NONE 63892 NONE 9.801876 -1.190936 -1.207047 0.288996 0.007592 0.130576 0.032276 0.081898 0.027122 -0.858398 0.606689 0.000488 0.098015 -0.011894 -0.012113 1.000000 0.000161 0.000409 0.000136 -127.985921 -79.154495 49.290121 NONE NONE 0.000000 NONE NONE NONE 63892 NONE 9.456012 1.533175 0.819561 0.316620 -0.302442 -0.208171 -0.120849 0.003060 -0.031708 -0.961426 0.233398 -0.259766 0.094563 0.015322 0.008185 1.000000 -0.000604 0.000015 -0.000159 47.844201 -79.166632 -117.885458 NONE NONE 0.000000 NONE NONE NONE 63892 NONE 9.095726 -0.014145 -2.670753 -0.364534 0.661977 -0.363125 -0.080610 0.138316 -0.016700 -0.834961 -0.337646 0.416504 0.090939 -0.000160 -0.026770 1.000000 -0.000403 0.000692 -0.000084 177.818992 -78.210390 -52.506154 NONE NONE 0.000000 NONE NONE NONE 
63893 NONE 9.008171 -0.338295 -2.644469 0.053855 0.907645 -0.462388 -0.119717 0.047973 0.019262 -1.045410 0.546631 -0.039307 0.090076 -0.003390 -0.026464 1.000000 -0.000599 0.000240 0.000096 -162.574692 -69.009175 117.674224 NONE NONE 0.000000 NONE NONE NONE 63893 NONE 9.195142 0.328223 -2.870583 0.597840 0.274294 -0.196765 0.025329 -0.012169 -0.014222 -0.930420 0.414062 -0.038818 0.091953 0.003279 -0.028700 1.000000 0.000127 -0.000061 -0.000071 -173.477172 -73.468951 121.862821 NONE NONE 0.000000 NONE NONE NONE 63893 NONE -9.366279 1.114702 1.398989 1.400421 0.410650 -0.389467 0.157647 0.141852 0.110694 0.775635 -0.616455 -0.011963 -0.093659 0.011084 0.014065 0.999999 0.000788 0.000709 0.000553 72.604375 74.510236 153.483149 NONE NONE 0.000000 NONE NONE NONE 63893 NONE 9.632542 -1.353236 -1.141166 0.114349 -0.019588 -0.019531 0.024876 0.110623 0.041897 -0.856201 0.604492 0.000488 0.096322 -0.013511 -0.011467 1.000000 0.000124 0.000553 0.000209 -126.785969 -79.249411 47.815201 NONE NONE 0.000000 NONE NONE NONE 63893 NONE 9.380737 1.654554 0.799581 0.437452 -0.272948 -0.267571 -0.101728 0.003407 -0.034799 -0.961426 0.235596 -0.264160 0.093810 0.016533 0.007986 1.000000 -0.000509 0.000017 -0.000174 47.953318 -79.128628 -118.055938 NONE NONE 0.000000 NONE NONE NONE 63893 NONE 9.002980 0.016490 -2.645530 -0.388782 0.646842 -0.459442 -0.083516 0.111006 -0.022719 -0.832764 -0.335449 0.418457 0.090015 0.000144 -0.026505 1.000000 -0.000418 0.000555 -0.000114 177.737322 -78.247525 -52.475702 NONE NONE 0.000000 NONE NONE NONE 
63894 NONE 8.928619 -0.389416 -2.311255 -0.194573 1.059588 -0.644634 -0.185400 0.043260 0.018572 -1.045410 0.553223 -0.035156 0.089282 -0.003907 -0.023128 1.000000 -0.000927 0.000216 0.000093 -162.635123 -69.029651 117.625176 NONE NONE 0.000000 NONE NONE NONE 63894 NONE 9.171743 0.150977 -2.689357 0.351864 0.295593 -0.264645 0.019953 -0.015375 -0.017770 -0.930420 0.409912 -0.030518 0.091720 0.001504 -0.026886 1.000000 0.000100 -0.000077 -0.000089 -173.503181 -73.461353 121.901877 NONE NONE 0.000000 NONE NONE NONE 63894 NONE -9.135413 1.195842 1.380913 1.278100 0.444130 -0.595209 0.231573 0.110747 0.085756 0.777832 -0.618652 -0.013916 -0.091352 0.011903 0.013874 0.999999 0.001158 0.000554 0.000429 73.007939 74.482057 153.764261 NONE NONE 0.000000 NONE NONE NONE 63894 NONE 9.471152 -1.529569 -1.042874 -0.089843 0.011717 -0.162731 0.032785 0.117436 0.054134 -0.858398 0.604492 0.002686 0.094710 -0.015268 -0.010487 1.000000 0.000164 0.000587 0.000271 -126.384978 -79.264609 47.426176 NONE NONE 0.000000 NONE NONE NONE 63894 NONE 9.250715 1.923956 0.900179 0.664388 -0.072229 -0.344793 -0.095757 0.007344 -0.032543 -0.954590 0.242188 -0.257812 0.092511 0.019229 0.008989 1.000000 -0.000479 0.000037 -0.000163 47.947183 -79.111963 -118.105561 NONE NONE 0.000000 NONE NONE NONE 63894 NONE 9.022120 -0.139420 -2.559654 -0.213290 0.674995 -0.460212 -0.027368 0.092666 -0.024291 -0.839111 -0.339600 0.418457 0.090209 -0.001409 -0.025638 1.000000 -0.000137 0.000463 -0.000121 177.644340 -78.300015 -52.396754 NONE NONE 0.000000 NONE NONE NONE 
63895 NONE 8.972879 -0.204186 -2.413462 -0.001404 1.106941 -0.584809 -0.193793 0.016743 0.008499 -1.047607 0.553223 -0.022217 0.089727 -0.002061 -0.024140 1.000000 -0.000969 0.000084 0.000042 -162.930816 -69.167355 117.794811 NONE NONE 0.000000 NONE NONE NONE 63895 NONE 9.226582 -0.110652 -2.636416 0.113281 0.115986 -0.217560 0.031510 -0.010704 -0.025090 -0.928223 0.409912 -0.036621 0.092267 -0.001114 -0.026359 1.000000 0.000158 -0.000054 -0.000125 -174.192449 -73.833833 121.917881 NONE NONE 0.000000 NONE NONE NONE 63895 NONE -8.942983 1.425858 1.291421 0.958745 0.425009 -0.725447 0.271251 0.079928 0.051545 0.780029 -0.614258 -0.011963 -0.089428 0.014218 0.012969 0.999999 0.001356 0.000400 0.000258 72.883032 74.751818 153.504267 NONE NONE 0.000000 NONE NONE NONE 63895 NONE 9.435766 -1.633332 -0.946977 -0.196917 0.052633 -0.192051 0.054207 0.115254 0.067303 -0.854004 0.606689 0.000488 0.094358 -0.016299 -0.009529 1.000000 0.000271 0.000576 0.000337 -125.323846 -79.320031 46.186974 NONE NONE 0.000000 NONE NONE NONE 63895 NONE 9.141650 2.097041 1.143370 0.745791 0.224348 -0.396313 -0.128891 -0.001208 -0.034659 -0.958984 0.237793 -0.259766 0.091420 0.020962 0.011421 1.000000 -0.000644 -0.000006 -0.000173 48.070525 -79.075899 -118.304757 NONE NONE 0.000000 NONE NONE NONE 63895 NONE 9.121217 -0.095198 -2.345666 -0.116611 0.464571 -0.406393 0.032628 0.080324 -0.029039 -0.837158 -0.337646 0.416504 0.091203 -0.000961 -0.023493 1.000000 0.000163 0.000402 -0.000145 177.621001 -78.308679 -52.357812 NONE NONE 0.000000 NONE NONE NONE 
